"Table 1-- Individual Income Tax Returns: Selected Income and Tax Items by State, ZIP Code, and Size of Adjusted Gross Income, Tax Year 1998",,,,,,,,,,,,,,,,,,
(Money amounts in thousands of dollars),,,,,,,,,,,,,,,,,,
WASHINGTON           ,,,,,,,,,,,,,,,,,,
,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Earned Income Credit  ,,Total Tax,,Schedule C,,Schedule F  ,, Schedule A Deductions ,
99217                ,"3,935","7,728","2,618","128,229","3,519","97,206","1,848","2,587",715,"1,106","3,092","16,281",496,570,58,58,899,"11,468"
"Under $10,000        ",938,979,304,"4,120",808,"4,035",260,202,300,346,364,132,84,96,**        ,**        ,19,258
"$10,000 under $25,000","1,281","2,260",704,"21,522","1,128","17,753",442,577,358,734,"1,046","1,297",106,119,**        ,**        ,99,853
"$25,000 under $50,000","1,025","2,449",866,"36,094",933,"30,312",569,665,57,26,992,"3,227",145,174,*       20,*       20,323,"3,342"
"$50,000 or more      ",691,"2,040",744,"66,493",650,"45,106",577,"1,143",--        ,--        ,690,"11,625",161,181,38,38,458,"7,015"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99218                ,"5,387","10,638","3,443","224,255","4,370","150,399","3,474","7,853",574,870,"4,423","31,055",761,915,24,24,"1,887","27,413"
"Under $10,000        ","1,246",965,271,"5,080","1,018","4,903",509,340,245,315,526,187,95,118,--        ,--        ,49,626
"$10,000 under $25,000","1,289","2,040",524,"21,919","1,002","15,736",628,"1,294",289,538,"1,075","1,377",123,147,*       10,*       10,157,"1,848"
"$25,000 under $50,000","1,168","2,711",891,"42,817",944,"30,700",814,"1,739",40,17,"1,139","3,956",198,252,**        ,**        ,468,"5,692"
"$50,000 or more      ","1,684","4,922","1,757","154,439","1,406","99,060","1,523","4,480",--        ,--        ,"1,683","25,535",345,398,14,14,"1,213","19,247"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99219                ,58,106,32,"3,298",55,"1,994",31,64,**        ,**        ,50,668,**        ,**        ,--        ,--        ,19,324
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**        ,**        ,**          ,**        ,**        ,--        ,--        ,**        ,**          
"$10,000 under $25,000",*       23,*       28,*        5,*        276,*       22,*        306,**        ,**        ,--        ,--        ,*       15,*         16,**        ,**        ,--        ,--        ,**        ,**          
"$25,000 under $50,000",19,32,8,711,17,634,*       19,*       15,--        ,--        ,19,84,**        ,**        ,--        ,--        ,**        ,**          
"$50,000 or more      ",16,46,19,"2,311",16,"1,054",12,49,--        ,--        ,16,568,**        ,**        ,--        ,--        ,*       19,*        324
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99220                ,101,168,40,"8,379",67,"3,244",77,839,11,12,86,"1,963",15,19,**        ,**        ,39,680
"Under $10,000        ",16,19,3,-187,**        ,**          ,11,102,*       11,*       12,**        ,**          ,**        ,**        ,**        ,**        ,**        ,**          
"$10,000 under $25,000",25,37,9,430,*       23,*        377,14,40,**        ,**        ,*       26,*         31,*       15,*       19,--        ,--        ,**        ,**          
"$25,000 under $50,000",31,50,9,"1,202",20,679,25,124,--        ,--        ,31,131,**        ,**        ,--        ,--        ,*       23,*        342
"$50,000 or more      ",29,62,19,"6,934",24,"2,188",27,573,--        ,--        ,29,"1,801",**        ,**        ,--        ,--        ,16,338
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99223                ,"11,630","23,385","7,734","675,979","9,341","422,183","7,883","27,649",856,"1,268","9,953","116,672","1,881","2,207",65,68,"4,793","80,485"
"Under $10,000        ","2,445","1,592",395,"7,949","1,799","8,727","1,113",965,348,400,"1,163",393,195,218,**        ,**        ,105,"1,317"
"$10,000 under $25,000","2,272","3,473",839,"38,743","1,708","26,972","1,127","2,188",440,837,"1,944","2,564",252,299,**        ,**        ,345,"3,781"
"$25,000 under $50,000","2,648","5,704","1,805","97,925","2,208","73,247","1,811","3,892",68,31,"2,589","9,420",465,547,*       17,*       18,"1,137","13,147"
"$50,000 or more      ","4,265","12,616","4,695","531,362","3,626","313,237","3,832","20,604",--        ,--        ,"4,257","104,295",969,"1,143",48,50,"3,206","62,240"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99224                ,"4,976","9,414","2,695","202,959","4,189","136,636","2,863","6,313",592,800,"4,029","28,938",710,817,139,142,"1,324","19,464"
"Under $10,000        ","1,065","1,013",246,"3,862",857,"4,638",374,311,270,264,438,162,119,145,21,22,38,453
"$10,000 under $25,000","1,429","2,434",645,"24,508","1,157","18,913",619,959,292,522,"1,156","1,520",132,154,19,21,132,"1,466"
"$25,000 under $50,000","1,325","2,928",893,"47,736","1,158","38,028",837,"1,350",30,14,"1,279","4,464",194,221,43,43,425,"5,016"
"$50,000 or more      ","1,157","3,039",911,"126,853","1,017","75,057","1,033","3,693",--        ,--        ,"1,156","22,792",265,297,56,56,729,"12,529"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99228                ,238,435,127,"10,791",163,"5,168",157,527,25,35,195,"1,782",45,63,**        ,**        ,75,"1,372"
"Under $10,000        ",55,61,13,175,30,181,29,32,12,12,24,12,13,26,**        ,**        ,**        ,**          
"$10,000 under $25,000",65,104,28,"1,125",47,746,34,49,13,23,55,78,13,15,--        ,--        ,*       24,*        379
"$25,000 under $50,000",64,126,40,"2,324",51,"1,689",46,88,--        ,--        ,62,243,*       19,*       22,**        ,**        ,18,275
"$50,000 or more      ",54,144,46,"7,167",35,"2,552",48,358,--        ,--        ,54,"1,449",**        ,**        ,--        ,--        ,33,718
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99251                ,38,24,1,266,35,271,18,1,--        ,--        ,22,16,**        ,**        ,--        ,--        ,**        ,**          
"Under $10,000        ",*       38,*       24,*        1,*        266,*       35,*        271,*       18,*        1,--        ,--        ,*       22,*         16,--        ,--        ,--        ,--        ,--        ,--          
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,--        ,--        ,**        ,**          ,**        ,**        ,--        ,--        ,**        ,**          
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,--        ,--        ,**        ,**          ,--        ,--        ,--        ,--        ,**        ,**          
"$50,000 or more      ",--        ,--        ,--        ,--          ,--        ,--          ,--        ,--        ,--        ,--        ,--        ,--          ,--        ,--        ,--        ,--        ,--        ,--          
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99258                ,69,52,1,453,63,359,26,4,**        ,**        ,28,21,**        ,**        ,--        ,--        ,--        ,--          
"Under $10,000        ",*       69,*       52,*        1,*        453,*       63,*        359,*       26,*        4,**        ,**        ,*       28,*         21,**        ,**        ,--        ,--        ,--        ,--          
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,--        ,--        ,**        ,**          ,**        ,**        ,--        ,--        ,--        ,--          
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,--        ,--        ,**        ,**          ,--        ,--        ,--        ,--        ,--        ,--          
"$50,000 or more      ",--        ,--        ,--        ,--          ,--        ,--          ,--        ,--        ,--        ,--        ,--        ,--          ,--        ,--        ,--        ,--        ,--        ,--          
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99300                ,22,38,14,400,18,295,10,9,**        ,**        ,17,27,**        ,**        ,**        ,**        ,**        ,**          
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,*       10,*        9,**        ,**        ,**        ,**          ,--        ,--        ,**        ,**        ,--        ,--          
"$10,000 under $25,000",*       22,*       38,*       14,*        400,*       18,*        295,**        ,**        ,**        ,**        ,*       17,*         27,**        ,**        ,**        ,**        ,**        ,**          
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,--        ,--        ,**        ,**          ,**        ,**        ,**        ,**        ,**        ,**          
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,--        ,--        ,**        ,**          ,--        ,--        ,**        ,**        ,**        ,**          
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99301                ,"13,984","32,321","13,462","469,431","12,322","355,531","7,118","15,198","3,209","5,737","10,222","57,764","1,659","1,905",387,399,"3,172","41,877"
"Under $10,000        ","3,389","4,392","1,826","12,336","2,902","14,832","1,027",705,"1,213","1,847","1,157",414,260,288,62,66,72,956
"$10,000 under $25,000","4,319","9,715","4,287","73,136","3,724","58,533","1,513","2,160","1,766","3,775","2,960","3,411",342,407,55,59,301,"2,976"
"$25,000 under $50,000","3,256","9,152","3,932","118,111","2,978","97,885","1,965","2,831",230,115,"3,087","10,077",482,548,102,104,921,"9,673"
"$50,000 or more      ","3,020","9,062","3,417","265,848","2,718","184,281","2,613","9,502",--        ,--        ,"3,018","43,862",575,662,168,170,"1,878","28,272"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
99302                ,774,"1,755",735,"25,384",692,"17,912",355,"1,361",238,446,539,"3,314",101,117,13,15,137,"2,025"
"Under $10,000        ",164,299,132,733,141,865,42,32,89,133,38,17,20,21,--        ,--        ,**        ,**          
